,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
337677,2020-11-04,inafinogenova,"«La verdad sobre la vacuna rusa», dice. Una mezcla de información publicada en agosto, medias verdades, errores de datos graves, y muchísimas ganas de que todo encaje en el relato que pretende vender. Eso sí, la impresión que da es la de haberse leído todo y saber muchísimo.",108,772,2270,https://twitter.com/inafinogenova/status/1324100654726582278,1050.0
38920,2021-02-23,ursuvargues,"Ahora Cambiemos desconfía de la vacuna China. ""El día de la Marmota"" fue una premonición.",81,414,2646,https://twitter.com/ursuvargues/status/1364358663545176075,1047.0
345909,2020-11-03,mr_bugman,Pronóstico: En tres años vamos a encontrar millones de dosis de la vacuna rusa vencida escondidas en un galpón.,88,395,2657,https://twitter.com/Mr_Bugman/status/1323607058260860929,1046.6666666666667
179658,2021-02-02,memovillarreal,"Tengo una tía que tiene más de 60 años, le avisé de la aplicación de la vacuna contra el Covid-19.  Me dijo: “No me la pondré porque el Gobierno está poniendo la vacuna Rusa, y esa no sirve”  Le pregunté qué de dónde sacó eso, y me comparte la infodemia que promueve @LillyTellez",179,905,2053,https://twitter.com/MemoVillarreal/status/1356795453757673475,1045.6666666666667
284608,2020-12-20,soniachocron,"Virus CHINO, con vacuna RUSA y solo falta que IRÁN mande las inyectadoras.  ¡Y SUAZ!  El hombre nuevo.",109,705,2321,https://twitter.com/soniachocron/status/1340693937913212935,1045.0
291589,2020-12-17,hanalfabeto,Vengo del futuro:  Finalmente durante el 2021 el gobierno logró equilibrar las finanzas de la ANSES exterminando a 5 millones de jubilados con la vacuna rusa.,59,607,2468,https://twitter.com/hanalfabeto/status/1339684756942954496,1044.6666666666667
164142,2021-02-09,xuxipc,¿Os acordáis cuando los grandes medios se reían de la vacuna rusa?  Parece que ya no se ríen...,44,508,2570,https://twitter.com/Xuxipc/status/1359238272430596104,1040.6666666666667
331677,2020-11-07,ferdejuana,Los chicos ya probaron la vacuna Rusa  https://t.co/0Upwv0NXYb,19,473,2628,https://twitter.com/ferdejuana/status/1325177799829712897,1040.0
264256,2020-12-27,leodago_,"Las noticias que se vienen: ""Quilmes. Se dio la vacuna rusa, al llegar a su casa le hicieron una entrada y lo mataron delante de sus hijos"".",20,151,2949,https://twitter.com/leodago_/status/1343183540775768064,1040.0
352002,2020-11-02,maquialifraco,Propongo que el Presidente Alberto Fernández se aplique la vacuna rusa en cadena nacional respaldando su compra de 25 MILLONES DE DOSIS no aprobadas.,75,429,2612,https://twitter.com/maquialifraco/status/1323403337522434049,1038.6666666666667
352357,2020-11-02,osvaldobazan,Me da que lo de la.vacuna rusa es otro el.agua no moja. Veremos.,121,280,2713,https://twitter.com/osvaldobazan/status/1323399550858649601,1038.0
101581,2020-11-02,osvaldobazan,Me da que lo de la.vacuna rusa es otro el.agua no moja. Veremos.,121,280,2713,https://twitter.com/osvaldobazan/status/1323399550858649601,1038.0
189971,2021-02-02,rtultimahora,ÚLTIMA HORA Eficacia de más del 91 % y sin efectos adversos graves: The Lancet publica los datos del ensayo de fase III de la vacuna rusa Sputnik V  https://t.co/rNsHKYVIee  https://t.co/YYCxKhs6bI,25,1237,1845,https://twitter.com/RTultimahora/status/1356581311004233728,1035.6666666666667
415378,2020-08-15,rhm1947,"Guaidó nos devolvió DirecTV, trae los CLAPs, creó Misión Vivienda, mercado Megasis y fue clave en investigación de la vacuna rusa.",272,1177,1657,https://twitter.com/rhm1947/status/1294674939342204933,1035.3333333333333
210506,2021-01-26,jenarovillamil,Merkel ofrece apoyo a Moscú para entrada de vacuna rusa Sputnik V a UE  https://t.co/0I1vPRwTJQ,129,922,2054,https://twitter.com/jenarovillamil/status/1354129243014221825,1035.0
208322,2021-01-26,garcimonero,"El presidente no esta enfermo de Covid, es un mitómano, quiere ver como nos distrae para desviar la atención en el desastre de su programa de vacunación y en que nos usarán de conejillos de indias para completar la face 3 de la vacuna rusa.",58,809,2217,https://twitter.com/Garcimonero/status/1354224522199707656,1028.0
250749,2020-12-30,winston_dunhill,"Llegó la vacuna rusa, cagaron a los jubilados, salió el aborto y Boudou sigue libre con condena firme.",78,680,2314,https://twitter.com/Winston_Dunhill/status/1344317208172916738,1024.0
281601,2020-12-21,elisacarrio,No me pondría la vacuna rusa. La eficacia de la vacuna rusa no está aprobada. @DesdeElLlanoJMS @todonoticias,208,505,2345,https://twitter.com/elisacarrio/status/1341189636559876096,1019.3333333333334
354051,2020-11-02,peroniarepublic,Mira si te aplican la vacuna rusa y quedamos todos como Vicky Donda.,185,406,2464,https://twitter.com/PeroniaRepublic/status/1323380420210294784,1018.3333333333334
371257,2020-10-04,cloquis,Funcionó la vacuna rusa: produjo respuesta de anticuerpos en todos los participantes • Forbes  https://t.co/4NeXxD3C2d,35,793,2227,https://twitter.com/Cloquis/status/1312772110360743939,1018.3333333333334
377820,2020-10-02,planwac,Algunos  no quieren ni necesitan la vacuna rusa. Necesitan una vacuna que los inmunize de odio e ignorancia...,102,1263,1687,https://twitter.com/planwac/status/1312105745064751105,1017.3333333333334
172099,2021-02-04,cristobustos,"Mientras en Argentina, México o Bolivia llevan semanas aplicando la vacuna rusa Sputnik V,en Colombia hacen el gran anuncio que “han comenzado negociaciones para su adquisición”. Seguimos en la incertidumbre!",119,692,2239,https://twitter.com/CristoBustos/status/1357307251875266561,1016.6666666666666
228702,2021-01-15,gabrielhpereyra,Aluden a un capo como Borbonet por su filiación política. Siguen vinculando la vacuna rusa al FA cuando Putin es de derecha. Lo primero es pensar en que son unos ratones. Yo creo que son el producto de décadas de una educación mediocre. Dan más pena que otra cosa. Y va para peor.,127,403,2519,https://twitter.com/Gabrielhpereyra/status/1350272699994693633,1016.3333333333334
232584,2021-01-13,berlich,"Para favorecer la confianza en la vacuna rusa, el papa se vacunó con la Pfiizer.",47,526,2468,https://twitter.com/berlich/status/1349359671774208000,1013.6666666666666
454647,2020-08-09,c5n,📊 Encuesta  ¿Te aplicarías la vacuna rusa contra el coronavirus?  https://t.co/G5Ug3RB31G  https://t.co/zNCOCGTPsf,934,200,1897,https://twitter.com/C5N/status/1292536123739127808,1010.3333333333334
330670,2020-11-08,orwellgeorge,"“El jefe del laboratorio qie va a traer la vacuna rusa, estuvo 12 años preso y creó el sindicato de presos. Se cambió el nombre” @guadavazquez Tranqui.",34,847,2144,https://twitter.com/OrwellGeorge/status/1325575882291994625,1008.3333333333334
369615,2020-10-05,eldestapeweb,Vacuna rusa generó anticuerpos sin efectos adversos en todos los participantes  https://t.co/l5vEnpYfzy,35,815,2173,https://twitter.com/eldestapeweb/status/1313150580597174283,1007.6666666666666
30428,2021-03-06,mesiasguevara,"Mensajes inconscientes. ""Sin vacunas no hay paraiso"" "" que las empresas importen vacunas"" ""gobierno incapaz no puede traer las vacunas"" ""yo no me vacuno"" ""la vacuna china tiene poca eficacia"". Objetivos: -Censusar la mesa directiva.-Vacar a Sagasti.- Evitar elecciones. Patéticos.",148,559,2314,https://twitter.com/MesiasGuevara/status/1368212263723753481,1007.0
436697,2020-08-12,degelida,"Si la vacuna rusa se llama Sputnik, ¿cómo se llamaría la española? Yo le pondría Croquetas, que eso gusta a todos. Más ideas, aquí.",836,331,1851,https://twitter.com/DeGelida/status/1293480596602224640,1006.0
263821,2020-12-27,canillitadeba,Alguno tiene dudas que somos la Fase 3 de la vacuna rusa?,161,522,2325,https://twitter.com/Canillitadeba/status/1343218133096689664,1002.6666666666666
342523,2020-11-03,c5n,"Un argentino voluntario de la vacuna rusa aseguró que ""genera inmunidad y es segura""   https://t.co/mLSlYkakRY  https://t.co/lUf64utCNr",672,311,2023,https://twitter.com/C5N/status/1323687517321891840,1002.0
178304,2021-02-03,chuckiclampy,"Qué ganas tengo de que me pongan la vacuna rusa, y que cuando el doctor me pregunte si me encuentro bien responderle con un “YO ENCONTRRARME PERRRFECTAMENTE, CAMARRRADA DOCTORIEVSKI. LARGA VIDA A LENIN Y A LA GRAN MADRRE RUSIA”, y marcharme de allí cantando el himno de la URSS.",47,533,2423,https://twitter.com/chuckiclampy/status/1356868915603865600,1001.0
179979,2021-02-02,carlosloret,"Autoriza @COFEPRIS uso de emergencia de vacuna rusa contra COVID, Sputnik V; dosis que llegarán este mes: @HLGatell",185,373,2439,https://twitter.com/CarlosLoret/status/1356788730967826433,999.0
441339,2020-08-11,celeesteg_,No creen en la vacuna rusa pero le creen al novio cuando dice “gas esa vieja”,3,380,2609,https://twitter.com/Celeesteg_/status/1293328411943940096,997.3333333333334
329918,2020-11-09,madorni,"El gobierno pretende conseguir voluntarios para la vacuna rusa, incluso a cambio de una compensación económica. Me ofrezco como voluntario, pero sin retribución económica. Si pretendo que me permitan despedir a un funcionario (sin cargo electivo, desde ya) a mi libre elección.",55,184,2753,https://twitter.com/madorni/status/1325781798983446531,997.3333333333334
124575,2021-03-29,erikaosanoja,"URGENTE | Gobierno de #Venezuela anuncia la llegada de la #epivaccorona, una nueva vacuna rusa que cuenta con 100% eficacia y que se sumará a los esquemas de vacunación del país - @drodriven2.",47,1445,1492,https://twitter.com/ErikaOSanoja/status/1376697026184896515,994.6666666666666
274271,2020-12-24,victorfyt,"TENEMOS QUE SALIR A LA CALLE por este escándalo de la vacuna rusa, no aprobada por ningún organismo internacional, ni siquiera la ANMAT, sino por la firma de un corrupto. E invito a mis colegas profesionales de la salud a negarse a recibirla hasta tanto se den todas la garantías.",105,799,2076,https://twitter.com/victorfyt/status/1341982179891556352,993.3333333333334
295346,2020-12-17,marioraulnegri,Estamos sorprendidos porque Putin dijo que la vacuna rusa no sé aplica a mayores de 60 años. La viceministra Vizzotti ha viajado a Rusia y jamás comunicó esto.  Exigimos que las máximas autoridades de Salud asistan antes de fin de año a Diputados.   https://t.co/foScDQIpww,226,791,1962,https://twitter.com/marioraulnegri/status/1339570457109032963,993.0
109188,2021-04-20,actualidadrt,"Argentina, primer país en América Latina en empezar la producción de la vacuna rusa Sputnik V  https://t.co/OZeRazQLGY  https://t.co/PAkHGhbBXl",36,808,2129,https://twitter.com/ActualidadRT/status/1384534864683229185,991.0
258337,2020-12-28,luisgasulla,Hoy anticipamos el escándalo de los próximos días. Una investigación que realizamos con @federicodt sobre el negocio de Aerolíneas Argentinas y los amigos de Pablo Biró para boicotear el acuerdo con Pfizer y elegir a la vacuna rusa. PeriodismoyPunto  https://t.co/cJX66Vfi42  https://t.co/gw7bZmKp2O,50,1151,1770,https://twitter.com/LuisGasulla/status/1343660580540997634,990.3333333333334
379076,2020-10-02,marco_teruggi,"Llegó a Venezuela el primer cargamento con la vacuna rusa Sputnik V. Es el primer país de América Latina en recibirla. Comenzarán las pruebas de fase 3 en 2 mil personas.   La OMS felicitó a Rusia hace poco por ""sus excelentes acciones para crear una vacuna segura y eficaz"".",50,1264,1656,https://twitter.com/Marco_Teruggi/status/1312082961156669446,990.0
11188,2021-04-07,rlopezaliaga1,"Cada vacuna de Sinopharm costó 94 soles, revela contralor - Willax  GENOCIDAS DE PORQUERÍA..! EL TRIPLE DE PRECIO PAGADO POR LA VACUNA CHINA..! SERÁN INVESTIGADOS ESTE 28 DE JULIO..! TODOS PRESOS, A LA SELVA..!  https://t.co/sMfRe6QOyX",169,748,2040,https://twitter.com/rlopezaliaga1/status/1379845259102937093,985.6666666666666
353705,2020-11-02,delfinadelfina_,Confío más en el peso argentino que en la vacuna rusa,36,418,2502,https://twitter.com/delfinadelfina_/status/1323384249416884236,985.3333333333334
455721,2020-08-05,segagenesis__,estoy bien amigo ya me pusieron la vacuna rusa estoy de 10,4,197,2751,https://twitter.com/segagenesis__/status/1291110690464436226,984.0
108882,2021-04-20,rthur_013,Después de ponerte la vacuna RUSA🇷🇺  https://t.co/jPaO7tHPQv,77,337,2534,https://twitter.com/rthur_013/status/1384555107539247105,982.6666666666666
171680,2021-02-04,smilelalis,"Tendríamos la vacuna Rusa, pero:   -Nos gobierna un inepto.  -Se puso a crear una película de espías y se echó encima a los rusos.  -Es el único Pendejo que se agarra con EE.UU y Rusia a la vez.   Nuestra pésima relación internacional, se debe a la poca preparación del gobierno.",64,570,2301,https://twitter.com/smilelalis/status/1357339338426617864,978.3333333333334
251716,2020-12-30,lahamaca,llegando a la cena de año nuevo ya habiendo abortado y con la vacuna rusa ya puesta  https://t.co/lWvSsVbCPT,7,197,2730,https://twitter.com/lahamaca/status/1344196851386490883,978.0
304568,2020-12-10,spitta1969,Sueno muy conspirativa si digo que no es casual que lo de la vacuna rusa se anuncie el mismo día que se trata el aborto?,219,390,2325,https://twitter.com/spitta1969/status/1337080645575708673,978.0
249929,2020-12-30,almagro_usa2015,Rechazamos la adquisición de la vacuna rusa por parte de las dictaduras de la región y aplaudimos el impecable logro de @Lenin o @IvanDuque de no conseguir ninguna,160,914,1859,https://twitter.com/Almagro_USA2015/status/1344395858863915008,977.6666666666666
118320,2021-04-06,iescolar,El Gobierno de Ayuso intentó comprar la vacuna rusa Sputnik V al margen de España y la Unión Europea  https://t.co/r9Nf3v2hOp,681,940,1309,https://twitter.com/iescolar/status/1379353744584945664,976.6666666666666
234889,2021-01-12,hanalfabeto,"El presidente dijo que no van a poder aplicar 20.000.000 de dosis de la vacuna rusa antes de marzo.  Sí, igual ya lo suponíamos pero siempre es bueno tener la confirmación oficial. 🙄",48,453,2428,https://twitter.com/hanalfabeto/status/1348960358950690816,976.3333333333334
141822,2021-03-03,romerocaroperu,OJO En programa de Beto Ortiz revelan carta de representante de vacuna rusa en la que dice que el gobierno peruano envio carta al gobierno ruso para que no negocien con empresas ni gobiernos regionales!!!!!!Que bajo.,143,828,1951,https://twitter.com/romerocaroperu/status/1367305885295476736,974.0
193285,2021-01-30,mike_oviedo,"Buenas noticias! Comité de Moléculas Nuevas de la COFEPRIS otorga el visto bueno para la vacuna rusa ‘Sputnik V’.  Quien no se la quiera poner, que no se la ponga; comprenla entonces.",55,782,2083,https://twitter.com/Mike_Oviedo/status/1355550947905253378,973.3333333333334
397159,2020-09-04,publico_es,"🔴 ÚLTIMA HORA | La vacuna rusa contra la covid-19 es segura y genera anticuerpos, según la revista científica 'The Lancet'  https://t.co/R9M1bLWmEz",67,1129,1721,https://twitter.com/publico_es/status/1301881319501299712,972.3333333333334
179926,2021-02-02,brozoxmiswebs,"🔵 ÚLTIMO MOMENTO: Informa el subsecretario de Salud, Hugo López, la aprobación de Cofepris para el uso de emergencia de la vacuna rusa #SputnikV la cual podría llegar a México en los próximos días.",253,395,2269,https://twitter.com/brozoxmiswebs/status/1356789554527653889,972.3333333333334
211752,2021-01-26,malthusgamba,¿Desder cuándo Lilly Téllez habla en nombre del pueblo de México?  ¿De dónde saca que el pueblo no quiere la vacuna rusa?  La señora llegó al senado por el apoyo que la gente brinda a Morena y a @lopezobrador_   Traicionó al partido y hoy está sola  #OposicionMiserable,193,849,1874,https://twitter.com/MalthusGamba/status/1354077253265747968,972.0
358032,2020-11-01,matiildaxd,La vacuna rusa fue probada en 76 personas. ¿No es un poco poco? A 76 personas también le debe quedar bien el chupín.,41,291,2579,https://twitter.com/MatiildaxD/status/1322906729831669760,970.3333333333334
203488,2021-01-27,edd_campe,"La hacen tanto de a tos por la Vacuna Rusa, que cuando se den cuenta de que funciona... ¿Saldrán a pedir disculpas por generar pánico y desinformación? ¡No! Saldrán a hacerla de a tos por otra cosa. Como @LillyTellez porque no son opositores ¡Son contreras A la 4T!",147,554,2207,https://twitter.com/Edd_Campe/status/1354486836429783042,969.3333333333334
116899,2021-04-06,gerardogardoy,"A parte d los trampantojos de Ayuso: vacuna rusa,hospital sin quirófanos con coste doble,anuncios sin fuste...lo peor es la inoperancia en la gestión,no habiendo sido capaz d aprobar los presupuestos en 2 años. No saben gestionar. Es su problema profundo.Y muchas personas penando",2696,61,142,https://twitter.com/GerardoGArdoy/status/1379540073004331011,966.3333333333334
351146,2020-11-02,gkitanick,Antes de la vacuna rusa Despues de la vacuna rusa #YoNoMeVacuno  https://t.co/0sBPtbua3E,59,441,2398,https://twitter.com/GKitanick/status/1323413801493028865,966.0
404034,2020-08-24,sergiosarmiento,"Se equivoca @m_ebrard al decir que México puede hacer estudios de fase 3 de la vacuna rusa, dice un especialista. No puede haber estudios de fase 3 si no se han publicado los de 1 y 2. Y Rusia no lo ha hecho",81,919,1883,https://twitter.com/SergioSarmiento/status/1297904298664366081,961.0
204948,2021-01-27,jacrespo1,¿Aceptarían aplicarte la vacuna rusa sí sólo hubiera sido aprobada por Cofepris y nadie más?,1423,257,1183,https://twitter.com/JACrespo1/status/1354433686041747464,954.3333333333334
437750,2020-08-12,julepev,que onda sale la vacuna rusa o no ya me levanté del sillón,2,185,2670,https://twitter.com/julepev/status/1293404381677854720,952.3333333333334
217631,2021-01-24,cazatalentos,"Angela Merkel anuncia que la UE acelerará la aprobación de la vacuna Rusa porque la vacuna europea y alemana que pagamos por adelantado, las están desviando a Israel y el Golfo Pérsico. No, si al final terminamos dependiendo de Cuba.",101,946,1805,https://twitter.com/Cazatalentos/status/1353325067686572033,950.6666666666666
196446,2021-01-28,mcmaricarmen,"Dice el Secretario de Hacienda @ArturoHerrera_G que México no va a comprar vacunas de segunda en relación a la vacuna rusa. Yo la verdad no sé si es de 2a, 3a o sub 1a. Lo que sí sé es que la vacuna rusa no está aun avalada por la Organización Mundial de Salud.",69,677,2105,https://twitter.com/mcmaricarmen/status/1354974047377887237,950.3333333333334
100222,2021-04-26,nessnio,Me gustaría posicionar el HT #InvimaAsesino dada la negligencia de esta institución para autorizar vacuna rusa Sputnik V en medio de la mortífera pandemia... ¿Me ayudan? #InvimaAsesino,68,1065,1712,https://twitter.com/Nessnio/status/1386660161373282307,948.3333333333334
105270,2021-04-26,nessnio,Me gustaría posicionar el HT #InvimaAsesino dada la negligencia de esta institución para autorizar vacuna rusa Sputnik V en medio de la mortífera pandemia... ¿Me ayudan? #InvimaAsesino,68,1065,1712,https://twitter.com/Nessnio/status/1386660161373282307,948.3333333333334
229927,2021-01-15,todonoticias,"Elisa Carrió: “Jamás me pondría la vacuna rusa, es un negocio de Cristina Kirchner y los rusos”   https://t.co/PpVoX8xOqS",347,453,2041,https://twitter.com/todonoticias/status/1349923927934472194,947.0
238173,2021-01-09,darioelque,Es complicado lo de la vacuna rusa porque por un lado tenes a un virologo reconocido internacionalmente por Nature diciéndo que es confiable pero por otro lado tenes a Graziano Pascale diciendo que no es confiable. Realmente entre la espada y la pared.,71,367,2377,https://twitter.com/darioelque/status/1348011910990602249,938.3333333333334
211956,2021-01-26,goliveros,Aceptarías ser inyectado con la vacuna rusa?,1552,121,1141,https://twitter.com/goliveros/status/1354066758483795968,938.0
41559,2021-02-20,alvaro_delgado,"Ojo: Llegaron hoy 200 mil dosis de la vacuna china Sinovac y en una semana llegarán 800 mil más. En marzo, abril y mayo sumarán 10 millones. El lunes llegarán las primeras 200 mil dosis de Sputnik V y el martes otras 511 mil de Pfizer, que enviará el 2 de marzo 852 mil más...",66,763,1983,https://twitter.com/alvaro_delgado/status/1363159862562054146,937.3333333333334
331399,2020-11-07,manuelquieto,Te hacés curar el empacho por teléfono y desconfiás de la vacuna rusa ?,36,400,2371,https://twitter.com/manuelquieto/status/1325243373763039233,935.6666666666666
426791,2020-08-12,nachorgz,"Mexico ya tiene la vacuna rusa, tendrá la 2 chinas, la gringa, la francesa y ahora la inglesa. WOW! Realmente nuestro país está en todo",116,556,2134,https://twitter.com/NachoRgz/status/1293708630500442112,935.3333333333334
177142,2021-02-03,iwolowitz,Yo unos segundos después de recibir la vacuna rusa Sputnik V   https://t.co/KgImDmCp1o,47,639,2120,https://twitter.com/iWolowitz/status/1356949627078123520,935.3333333333334
272311,2020-12-24,rppnoticias,“No lo puedo creer”: Tripulante llora al aterrizar con las primeras dosis de la vacuna rusa a Argentina.  https://t.co/ysOjeexr7k  https://t.co/sd5jiRRNBL,198,208,2388,https://twitter.com/RPPNoticias/status/1342132592078974976,931.3333333333334
112096,2021-04-12,mechivillagreen,@Sra_Velour Y encima nos facilitó la vacuna rusa. Es una información no oficial que inventé y elijo creer,5,38,2750,https://twitter.com/mechivillagreen/status/1381793735630061570,931.0
298180,2020-12-16,bendernautaokk,"- 90%   - ¿La efectividad de la vacuna Rusa?  - No, la pobreza en 2021",6,168,2614,https://twitter.com/Bendernautaokk/status/1339250325107175424,929.3333333333334
357913,2020-11-01,nachomdeo,⚡️ “Una vacuna rusa y obligatoria que todavía no está aprobada... Argentina podría convertirse un enorme laboratorio de pruebas”   https://t.co/6nsnpc2NUh,242,969,1569,https://twitter.com/nachomdeo/status/1322932407071375360,926.6666666666666
363637,2020-10-15,cybelita,"Los empleados públicos están siendo obligados a colocarse la vacuna rusa, sino serán despedidos. Pero, saben qué está pasando? ELLOS MISMOS ESTÁN RENUNCIANDO!! No tiene a quién manipular. Se acabó. 👊",44,867,1861,https://twitter.com/Cybelita/status/1316805735762845704,924.0
109374,2021-04-20,mae_rusia,"🥳 ¡Buenas noticias! La vacuna rusa #SputnikV demostró una eficacia del 97,6% según el análisis de los datos de la tasa de infección de 3,8 millones de rusos, convirtiéndola en la más eficiente del mundo.  ☝️ También tiene un 100% de eficacia contra casos graves.  #RusiaAyuda  https://t.co/IlJ9EyMaP2",51,1320,1400,https://twitter.com/mae_rusia/status/1384414316066217987,923.6666666666666
186212,2021-02-02,olivernashbb,Yo después de que me den la vacuna rusa Sputnik V  https://t.co/Vok6j99MOX,28,451,2289,https://twitter.com/olivernashbb/status/1356635123895193600,922.6666666666666
47892,2021-02-11,hurgamemoriape,"De los mismos creadores de: “no confío en esa vacuna china comunista”, llega “¡¡maldito Vizcarra...¿por qué participaste como voluntario de las vacunas chinas?!!”",75,499,2188,https://twitter.com/hurgamemoriaPE/status/1359957782976483328,920.6666666666666
121560,2021-04-03,shari_mizrahi,@alferdez Esta buena la vacuna rusa eh,234,62,2464,https://twitter.com/shari_mizrahi/status/1378183703357177857,920.0
336361,2020-11-05,robdnavarro,Israel compró la vacuna rusa,120,701,1938,https://twitter.com/robdnavarro/status/1324327892382339076,919.6666666666666
103438,2021-04-28,labelgrana,El plan fue dejarnos sin vacunas para hacer negocios con laboratorios Richmond y la vacuna rusa.,53,738,1967,https://twitter.com/LaBelgrana/status/1387254662676500482,919.3333333333334
100060,2021-04-28,labelgrana,El plan fue dejarnos sin vacunas para hacer negocios con laboratorios Richmond y la vacuna rusa.,53,738,1967,https://twitter.com/LaBelgrana/status/1387254662676500482,919.3333333333334
212917,2021-01-26,vicfc7,"Seré breve:  Según la evidencia, usar la vacuna rusa es tan recomendable como construir una refinería en pleno 2021.",41,508,2208,https://twitter.com/vicfc7/status/1353922358235553792,919.0
97373,2021-04-28,labelgrana,El plan fue dejarnos sin vacunas para hacer negocios con laboratorios Richmond y la vacuna rusa.,53,738,1966,https://twitter.com/LaBelgrana/status/1387254662676500482,919.0
454454,2020-08-10,mrtinasan,si llegamos a tener la vacuna rusa va a ser todo el mérito de natalia oreiro,1,172,2582,https://twitter.com/mrtinasan/status/1292847914813882370,918.3333333333334
450620,2020-08-11,drnickolaz,"-Señor Simpson, la vacuna rusa contra el COVID19 puede provocar conversión al comunismo, homosexualidad y tendencia a querer todo regalado... - Seeee, venga el líquido  https://t.co/bkSBoRfxrs",36,555,2159,https://twitter.com/DrNickolaz/status/1293193762160742405,916.6666666666666
214864,2021-01-25,akirelincho,"HAY NIVELES  Mientras los gobernadores de la oposición batallan negociando  la vacuna rusa con un coyote de Veracruz, AMLO (con COVID) consigue 24 millones de dosis en una llamada con Putin  https://t.co/KcutpaW3LD",83,816,1851,https://twitter.com/AkireLincho/status/1353765749282713607,916.6666666666666
140378,2021-03-05,frospigliosi,"El intelectual de izquierda Francisco Sagasti ha inventado una nueva línea de pobreza, todo aquel que tenga 35 soles para pagarse una vacuna rusa es rico y tendrá que esperar a que su ineficiente Gobierno consiga vacunas algún día. O morirse en la espera  https://t.co/lcNwv01fzl",243,644,1861,https://twitter.com/Frospigliosi/status/1367846958132588547,916.0
411118,2020-08-17,adiospipino,"Según me explican (algunos civilizadamente y otros insultando) la marcha no es por la cuarentena. Es por los que aún no pueden trabajar, por la justicia, por Facundo, por la vacuna rusa, por el documental de Natalia Oreiro, por el 8-2 del Bayern y por las empanadas con pasas.",44,227,2475,https://twitter.com/adiospipino/status/1295467230000549888,915.3333333333334
118897,2021-04-05,pppenaloza,"Putin promulga una ley que le permitirá permanecer en el Kremlin hasta 2036 y se hace inmune a la alternancia en el poder. Esa es la ""vacuna"" rusa que ya aplicaron a Venezuela...",48,1047,1651,https://twitter.com/pppenaloza/status/1379130099405045765,915.3333333333334
434205,2020-08-12,hector8782,Les cuento que me consegui y  ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski Президент Российской Федерации; o Президент России.,153,447,2146,https://twitter.com/Hector8782/status/1293559670884442112,915.3333333333334
207888,2021-01-26,lillytellez,"Seriedad debería exigirle al gobierno pero a usted senadora @Luciatraswbcs le da miedo porque solo quiere quedar bien con el Presidente, a costa del pueblo. La mandaron a pelear sin armas: la vacuna rusa no tiene aval de la OMS ni de la comunidad científica internacional.",204,581,1957,https://twitter.com/LillyTellez/status/1354241554341191682,914.0
351900,2020-11-02,marianodelrey_,"Si la vacuna rusa funciona, propongo que los 45 millones de argentinos cantemos juntos Tu veneno de Natalia Oreiro",13,336,2393,https://twitter.com/marianodelrey_/status/1323404514448297984,914.0
15246,2021-03-28,jbcperu,"¡Insólito! Titular de la PCM solicitó al MINJUS evaluar denuncias penales a quienes critican la vacuna china. Su consulta nos retrotrajo a la Ley de Seguridad Interior, dictada por Odria en 1949, que calificaba como delito propalar noticias que dañen el prestigio del gobierno.",100,738,1890,https://twitter.com/JBCPERU/status/1376119281071570946,909.3333333333334
337189,2020-11-04,cayudem,"Amigos, me ofrecí como voluntario para la vacuna rusa COVID-19 y fui vacunado esta mañana en el hospital , fui a hacer mis cosas normal y hasta ahora no observo ninguna reaksionoski o efecto sekundarioski pueden estar trankiloski toduski иi meиш че сеитгюд ерпестe аьио овут Лопес",52,103,2569,https://twitter.com/cayuDEM/status/1324147885034950658,908.0
217560,2021-01-24,marianazuvic,"INTERPELACIÓN A SOLÁ POR LA BASE RUSA  Curiosamente, en diciembre de 2020 ha coincidido la promulgación de la ley Rusa para instalar una base satelital en Argentina, con el acuerdo bilateral sobre provisión de la vacuna rusa Sputnik V.  https://t.co/mQe2Cca2JU",242,1034,1445,https://twitter.com/MarianaZuvic/status/1353349724879925248,907.0
127159,2021-03-24,carlostorresf_,El gobierno más transparente de la historia acaba de reservar por 5 años el expediente con el cual se negoció la llegada de la vacuna rusa SputnikV.   No tienen madre.,31,854,1835,https://twitter.com/CarlosTorresF_/status/1374723613052575748,906.6666666666666
173063,2021-02-03,tavo2366,No creo que la vacuna rusa pase los exigentes estándares del INVIMA.,171,405,2141,https://twitter.com/tavo2366/status/1357153978493120512,905.6666666666666
212822,2021-01-26,simpsonitomx,Los Simpson predicen la vacuna rusa en México #SputnikVParaElPueblo  https://t.co/ML6SYPlfJe,17,370,2323,https://twitter.com/SimpsonitoMX/status/1353929696019427329,903.3333333333334
283810,2020-12-20,dechouza,Mataron al que investigaba la vacuna rusa. Vienen con buen timing. Cuando Pfizer dice que tiene 92% de efectividad la rusa al otro día tenía 93%. Cuando resulta que no se puede vacunar jubilados al otro día si se puede. Y a las 10 horas hacen cagar a Alexander Kagansky.m,51,603,2055,https://twitter.com/DeChouza/status/1340834094566019072,903.0
225810,2021-01-18,sinlinea_mx,👉México confirma compra de 12 millones de vacuna rusa Sputnik V 🇷🇺   https://t.co/zerDMLpkqQ,37,780,1869,https://twitter.com/SinLinea_Mx/status/1351303665659899912,895.3333333333334
424073,2020-08-13,bryanmxrt,- Tío esta vacuna rusa no hace na  * 5 minutos después*    https://t.co/ll3yNizLR4,6,635,2044,https://twitter.com/BryanMxrt/status/1293871001244246017,895.0
